CodigoPrestador,RangoDias,Hospitaloccupancy
50010558603,2022-02-10,34
50010558603,2022-02-11,44
50010558603,2022-02-12,28
50010558603,2022-02-13,30
50010558603,2022-02-14,38
50010558603,2022-02-15,30
50010558603,2022-02-16,43
50010558603,2022-02-17,49
50010558603,2022-02-18,28
50010558603,2022-02-19,38
50010558603,2022-02-20,20
50010558603,2022-02-21,48
50010558603,2022-02-22,39
50010558603,2022-02-23,40
50010558603,2022-02-24,44
50010558603,2022-02-25,38
50010558603,2022-02-26,26
50010558603,2022-02-27,26
50010558603,2022-02-28,52
50010558603,2022-03-01,40
50010558603,2022-03-02,40
50010558603,2022-03-03,46
50010558603,2022-03-04,39
50010558603,2022-03-05,22
50010558603,2022-03-06,25
50010558603,2022-03-07,41
50010558603,2022-03-08,36
50010558603,2022-03-09,35
50010558603,2022-03-10,37
50010558603,2022-03-11,32
50010558603,2022-03-12,30
50010558603,2022-03-13,13
50010558603,2022-03-14,35
50010558603,2022-03-15,30
50010558603,2022-03-16,32
50010558603,2022-03-17,35
50010558603,2022-03-18,35
50010558603,2022-03-19,26
50010558603,2022-03-20,16
50010558603,2022-03-21,18
50010558603,2022-03-22,37
50010558603,2022-03-23,34
50010558603,2022-03-24,26
50010558603,2022-03-25,29
50010558603,2022-03-26,23
50010558603,2022-03-27,27
50010558603,2022-03-28,36
50010558603,2022-03-29,40
50010558603,2022-03-30,37
50010558603,2022-03-31,47
50010558603,2022-04-01,39
50010558603,2022-04-02,27
50010558603,2022-04-03,30
50010558603,2022-04-04,35
50010558603,2022-04-05,42
50010558603,2022-04-06,41
50010558603,2022-04-07,38
50010558603,2022-04-08,33
50010558603,2022-04-09,22
50010558603,2022-04-10,16
50010558603,2022-04-11,32
50010558603,2022-04-12,39
50010558603,2022-04-13,25
50010558603,2022-04-14,12
50010558603,2022-04-15,13
50010558603,2022-04-16,22
50010558603,2022-04-17,17
50010558603,2022-04-18,37
50010558603,2022-04-19,41
50010558603,2022-04-20,40
50010558603,2022-04-21,40
50010558603,2022-04-22,31
50010558603,2022-04-23,24
50010558603,2022-04-24,25
50010558603,2022-04-25,38
50010558603,2022-04-26,37
50010558603,2022-04-27,42
50010558603,2022-04-28,38
50010558603,2022-04-29,43
50010558603,2022-04-30,22
50010558603,2022-05-01,24
50010558603,2022-05-02,33
50010558603,2022-05-03,40
50010558603,2022-05-04,26
50010558603,2022-05-05,34
50010558603,2022-05-06,34
50010558603,2022-05-07,19
50010558603,2022-05-08,10
50010558603,2022-05-09,35
50010558603,2022-05-10,27
50010558603,2022-05-11,36
50010558603,2022-05-12,41
50010558603,2022-05-13,29
50010558603,2022-05-14,20
50010558603,2022-05-15,16
50010558603,2022-05-16,26
50010558603,2022-05-17,34
50010558603,2022-05-18,41
50010558603,2022-05-19,29
50010558603,2022-05-20,29
50010558603,2022-05-21,21
50010558603,2022-05-22,13
50010558603,2022-05-23,39
50010558603,2022-05-24,39
50010558603,2022-05-25,34
50010558603,2022-05-26,28
50010558603,2022-05-27,29
50010558603,2022-05-28,21
50010558603,2022-05-29,13
50010558603,2022-05-30,18
50010558603,2022-05-31,20
50010558603,2022-06-01,22
50010558603,2022-06-02,23
50010558603,2022-06-03,17
50010558603,2022-06-04,19
50010558603,2022-06-05,8
50010558603,2022-06-06,12
50010558603,2022-06-07,12
50010558603,2022-06-08,11
50010558603,2022-06-09,10
50010558603,2022-06-10,11
50010558603,2022-06-11,3
50010558603,2022-06-12,9
50010558603,2022-06-13,15
50010558603,2022-06-14,5
50010558603,2022-06-15,7
50010558603,2022-06-16,9
50010558603,2022-06-17,3
50010558603,2022-06-18,3
50010558603,2022-06-19,1
50010558603,2022-06-20,3
50010558603,2022-06-21,2
50010558603,2022-06-22,6
50010558603,2022-06-23,4
50010558603,2022-06-24,6
50010558603,2022-06-25,4
50010558603,2022-06-26,4
50010558603,2022-06-27,3
50010558603,2022-06-28,7
50010558603,2022-06-29,9
50010558603,2022-06-30,6
50010558603,2022-07-01,10
50010558603,2022-07-02,7
50010558603,2022-07-03,3
50010558603,2022-07-04,3
50010558603,2022-07-05,10
50010558603,2022-07-06,8
50010558603,2022-07-07,10
50010558603,2022-07-08,12
50010558603,2022-07-09,10
50010558603,2022-07-10,9
50010558603,2022-07-11,13
50010558603,2022-07-12,19
50010558603,2022-07-13,21
50010558603,2022-07-14,22
50010558603,2022-07-15,21
50010558603,2022-07-16,21
50010558603,2022-07-17,14
50010558603,2022-07-18,22
50010558603,2022-07-19,25
50010558603,2022-07-20,19
50010558603,2022-07-21,32
50010558603,2022-07-22,26
50010558603,2022-07-23,19
50010558603,2022-07-24,19
50010558603,2022-07-25,37
50010558603,2022-07-26,32
50010558603,2022-07-27,25
50010558603,2022-07-28,20
50010558603,2022-07-29,25
50010558603,2022-07-30,30
50010558603,2022-07-31,22
50010558603,2022-08-01,24
50010558603,2022-08-02,33
50010558603,2022-08-03,35
50010558603,2022-08-04,36
50010558603,2022-08-05,24
50010558603,2022-08-06,35
50010558603,2022-08-07,21
50010558603,2022-08-08,42
50010558603,2022-08-09,37
50010558603,2022-08-10,37
50010558603,2022-08-11,37
50010558603,2022-08-12,37
50010558603,2022-08-13,14
50010558603,2022-08-14,21
50010558603,2022-08-15,22
50010558603,2022-08-16,27
50010558603,2022-08-17,29
50010558603,2022-08-18,32
50010558603,2022-08-19,26
50010558603,2022-08-20,19
50010558603,2022-08-21,17
50010558603,2022-08-22,19
50010558603,2022-08-23,28
50010558603,2022-08-24,19
50010558603,2022-08-25,23
50010558603,2022-08-26,20
50010558603,2022-08-27,23
50010558603,2022-08-28,21
50010558603,2022-08-29,31
50010558603,2022-08-30,32
50010558603,2022-08-31,27
50010558603,2022-09-01,25
50010558603,2022-09-02,20
50010558603,2022-09-03,17
50010558603,2022-09-04,10
50010558603,2022-09-05,17
50010558603,2022-09-06,20
50010558603,2022-09-07,27
50010558603,2022-09-08,25
50010558603,2022-09-09,11
50010558603,2022-09-10,9
50010558603,2022-09-11,10
50010558603,2022-09-12,15
50010558603,2022-09-13,20
50010558603,2022-09-14,15
50010558603,2022-09-15,17
50010558603,2022-09-16,10
50010558603,2022-09-17,7
50010558603,2022-09-18,9
50010558603,2022-09-19,7
50010558603,2022-09-20,4
50010558603,2022-09-21,4
50010558603,2022-09-24,2
50010558603,2022-09-25,1
50010558603,2022-09-26,1
50010558604,2022-01-30,3
50010558604,2022-02-08,2
50010558604,2022-02-09,3
50010558604,2022-02-10,1
50010558604,2022-02-11,1
50010558604,2022-02-12,1
50010558604,2022-02-13,2
50010558604,2022-02-14,1
50010558604,2022-02-16,2
50010558604,2022-02-17,1
50010558604,2022-02-18,1
50010558604,2022-02-20,1
50010558604,2022-02-21,1
50010558604,2022-02-23,2
50010558604,2022-02-24,1
50010558604,2022-02-25,2
50010558604,2022-02-26,3
50010558604,2022-02-27,1
50010558604,2022-02-28,1
50010558604,2022-03-24,1
50010558604,2022-04-30,1
50010558604,2022-06-01,1
50010558604,2022-06-02,1
50010558604,2022-06-03,1
50010558604,2022-06-05,1
50010558604,2022-06-06,2
50010558604,2022-06-07,1
50010558604,2022-06-14,1
50010558604,2022-06-15,1
50010558604,2022-06-16,1
50010558604,2022-06-17,1
50010558604,2022-06-20,1
50010558604,2022-06-21,1
50010558604,2022-06-22,4
50010558604,2022-06-26,1
50010558604,2022-06-29,2
50010558604,2022-06-30,2
50010558604,2022-07-01,6
50010558604,2022-07-05,12
50010558604,2022-07-16,2
50010558604,2022-07-17,1
50010558604,2022-07-19,1
50010558604,2022-07-21,1
50010558604,2022-07-22,2
50010558604,2022-07-23,2
50010558604,2022-07-28,2
50010558604,2022-07-31,1
50010558604,2022-08-01,2
50010558604,2022-08-02,1
50010558604,2022-08-03,1
50010558604,2022-08-06,1
50010558604,2022-08-07,1
50010558604,2022-08-08,5
50010558604,2022-08-09,5
50010558604,2022-08-10,4
50010558604,2022-08-12,1
50010558604,2022-08-13,1
50010558604,2022-08-23,2
50010558604,2022-08-24,1
50010558604,2022-08-26,1
50010558604,2022-08-27,1
50010558604,2022-08-29,2
50010558604,2022-08-30,3
50010558604,2022-08-31,2
50010558604,2022-09-01,1
50010558604,2022-09-02,1
50010558604,2022-09-08,2
50010558605,2021-04-17,1
50010558605,2021-04-20,1
50010558605,2021-08-18,1
50010558605,2021-09-03,1
50010558605,2021-09-23,1
50010558605,2021-10-22,2
50010558605,2021-10-29,1
50010558605,2022-01-03,1
50010558605,2022-01-04,4
50010558605,2022-01-05,3
50010558605,2022-01-06,6
50010558605,2022-01-20,3
50010558605,2022-05-01,1
50010558605,2022-05-02,2
50010558605,2022-05-03,4
50010558605,2022-05-04,7
50010558605,2022-05-05,2
50010558605,2022-05-07,3
50010558605,2022-05-08,2
50010558605,2022-05-09,5
50010558605,2022-05-10,2
50010558605,2022-05-11,1
50010558605,2022-05-26,1
50010558605,2022-05-27,3
50010558605,2022-05-28,5
50010558605,2022-05-29,5
50010558605,2022-05-30,2
50010558605,2022-05-31,6
50010558605,2022-06-01,1
50010558605,2022-06-02,1
50010558605,2022-06-04,1
50010558605,2022-06-06,8
50010558605,2022-06-10,1
50010558605,2022-06-12,1
50010558605,2022-06-15,1
50010558605,2022-06-19,2
50010558605,2022-06-21,2
50010558605,2022-06-23,6
50010558605,2022-06-25,1
50010558605,2022-07-01,2
50010558605,2022-07-10,1
50010558605,2022-07-11,1
50010558605,2022-09-12,1
50010558605,2022-09-13,1
50010558605,2022-12-23,1
50010558606,2022-08-03,1
50010558606,2022-08-05,1
50010558606,2022-08-08,1
50010558606,2022-08-09,1
50010558606,2022-08-12,1
50010558606,2022-08-15,1
50010558606,2022-08-16,1
50010558606,2022-08-23,1
50010558606,2022-08-29,1
50010558606,2022-08-31,1
50010558606,2022-09-01,1
50010558606,2022-09-02,1
50010558606,2022-09-13,1
50010558606,2022-09-26,1
50010558606,2022-09-27,1
50010558606,2022-10-29,1
50010558606,2022-11-08,3
50010558606,2022-11-15,1
50010558606,2022-11-21,1
50010558606,2022-11-25,2
50010558606,2022-11-28,2
50010558606,2022-11-29,1
50010558606,2022-12-04,1
50010558606,2022-12-07,1
50010558606,2022-12-13,1
50010558606,2022-12-19,2
50010558606,2022-12-21,2
50010558606,2022-12-23,2
50010558606,2022-12-24,1
50010558606,2022-12-26,1
50010558606,2022-12-28,1
50010558606,2022-12-30,2
50010558607,2019-12-11,1
50010558607,2020-09-02,1
50010558607,2020-09-19,2
50010558607,2020-09-20,2
50010558607,2021-03-06,1
50010558607,2021-03-07,1
50010558607,2021-03-08,1
50010558607,2021-03-09,1
50010558607,2021-03-10,1
50010558607,2021-04-20,1
50010558607,2021-07-09,1
50010558607,2021-07-10,1
50010558607,2021-07-21,1
50010558607,2021-10-12,1
50010558607,2021-12-03,1
50010558607,2021-12-13,1
50010558607,2021-12-14,1
50010558607,2021-12-15,1
50010558607,2021-12-21,1
50010558607,2021-12-30,1
50010558607,2022-01-04,1
50010558607,2022-01-06,1
50010558607,2022-01-12,1
50010558607,2022-01-17,1
50010558607,2022-03-07,1
50010558607,2022-03-08,1
50010558607,2022-03-09,1
50010558607,2022-03-31,1
50010558607,2022-04-01,1
50010558607,2022-04-04,1
50010558607,2022-04-05,1
50010558607,2022-04-06,1
50010558607,2022-04-21,1
50010558607,2022-04-22,1
50010558607,2022-04-25,1
50010558607,2022-04-26,1
50010558607,2022-04-27,1
50010558607,2022-05-05,2
50010558607,2022-05-10,1
50010558607,2022-05-11,2
50010558607,2022-05-12,1
50010558607,2022-05-13,1
50010558607,2022-05-15,1
50010558607,2022-05-16,3
50010558607,2022-05-17,2
50010558607,2022-05-18,1
50010558607,2022-05-22,1
50010558607,2022-05-28,1
50010558607,2022-05-29,1
50010558607,2022-05-31,1
50010558607,2022-06-04,1
50010558607,2022-06-09,2
50010558607,2022-06-10,1
50010558607,2022-06-16,1
50010558607,2022-06-17,1
50010558607,2022-06-21,1
50010558607,2022-06-22,2
50010558607,2022-06-24,2
50010558607,2022-06-25,2
50010558607,2022-06-26,1
50010558607,2022-06-27,2
50010558607,2022-06-30,4
50010558607,2022-07-06,2
50010558607,2022-07-07,1
50010558607,2022-07-10,1
50010558607,2022-07-11,2
50010558607,2022-07-12,4
50010558607,2022-07-14,1
50010558607,2022-07-15,1
50010558607,2022-07-17,2
50010558607,2022-07-18,3
50010558607,2022-07-19,3
50010558607,2022-07-21,2
50010558607,2022-07-22,1
50010558607,2022-07-24,1
50010558607,2022-07-25,2
50010558607,2022-07-26,2
50010558607,2022-07-27,2
50010558607,2022-07-28,1
50010558607,2022-07-29,2
50010558607,2022-07-30,1
50010558607,2022-08-01,7
50010558607,2022-08-02,3
50010558607,2022-08-03,5
50010558607,2022-08-05,3
50010558607,2022-08-06,1
50010558607,2022-08-08,2
50010558607,2022-08-09,2
50010558607,2022-08-10,6
50010558607,2022-08-11,6
50010558607,2022-08-12,2
50010558607,2022-08-13,5
50010558607,2022-08-14,3
50010558607,2022-08-15,4
50010558607,2022-08-16,4
50010558607,2022-08-17,2
50010558607,2022-08-18,3
50010558607,2022-08-19,9
50010558607,2022-08-20,6
50010558607,2022-08-21,5
50010558607,2022-08-22,10
50010558607,2022-08-23,15
50010558607,2022-08-24,10
50010558607,2022-08-25,16
50010558607,2022-08-26,12
50010558607,2022-08-27,6
50010558607,2022-08-28,6
50010558607,2022-08-29,9
50010558607,2022-08-30,13
50010558607,2022-08-31,11
50010558607,2022-09-01,11
50010558607,2022-09-02,22
50010558607,2022-09-03,9
50010558607,2022-09-04,8
50010558607,2022-09-05,15
50010558607,2022-09-06,10
50010558607,2022-09-07,13
50010558607,2022-09-08,22
50010558607,2022-09-09,21
50010558607,2022-09-10,13
50010558607,2022-09-11,13
50010558607,2022-09-12,21
50010558607,2022-09-13,27
50010558607,2022-09-14,24
50010558607,2022-09-15,24
50010558607,2022-09-16,21
50010558607,2022-09-17,22
50010558607,2022-09-18,23
50010558607,2022-09-19,35
50010558607,2022-09-20,28
50010558607,2022-09-21,25
50010558607,2022-09-22,21
50010558607,2022-09-23,33
50010558607,2022-09-24,22
50010558607,2022-09-25,18
50010558607,2022-09-26,30
50010558607,2022-09-27,37
50010558607,2022-09-28,47
50010558607,2022-09-29,47
50010558607,2022-09-30,47
50010558607,2022-10-01,32
50010558607,2022-10-02,18
50010558607,2022-10-03,41
50010558607,2022-10-04,36
50010558607,2022-10-05,38
50010558607,2022-10-06,39
50010558607,2022-10-07,33
50010558607,2022-10-08,25
50010558607,2022-10-09,18
50010558607,2022-10-10,42
50010558607,2022-10-11,37
50010558607,2022-10-12,39
50010558607,2022-10-13,47
50010558607,2022-10-14,37
50010558607,2022-10-15,23
50010558607,2022-10-16,13
50010558607,2022-10-17,20
50010558607,2022-10-18,37
50010558607,2022-10-19,32
50010558607,2022-10-20,46
50010558607,2022-10-21,40
50010558607,2022-10-22,31
50010558607,2022-10-23,19
50010558607,2022-10-24,43
50010558607,2022-10-25,39
50010558607,2022-10-26,44
50010558607,2022-10-27,46
50010558607,2022-10-28,48
50010558607,2022-10-29,22
50010558607,2022-10-30,29
50010558607,2022-10-31,39
50010558607,2022-11-01,48
50010558607,2022-11-02,59
50010558607,2022-11-03,36
50010558607,2022-11-04,49
50010558607,2022-11-05,34
50010558607,2022-11-06,23
50010558607,2022-11-07,28
50010558607,2022-11-08,63
50010558607,2022-11-09,44
50010558607,2022-11-10,58
50010558607,2022-11-11,29
50010558607,2022-11-12,35
50010558607,2022-11-13,16
50010558607,2022-11-14,30
50010558607,2022-11-15,59
50010558607,2022-11-16,50
50010558607,2022-11-17,54
50010558607,2022-11-18,44
50010558607,2022-11-19,38
50010558607,2022-11-20,26
50010558607,2022-11-21,56
50010558607,2022-11-22,59
50010558607,2022-11-23,49
50010558607,2022-11-24,56
50010558607,2022-11-25,44
50010558607,2022-11-26,40
50010558607,2022-11-27,32
50010558607,2022-11-28,53
50010558607,2022-11-29,69
50010558607,2022-11-30,53
50010558607,2022-12-01,39
50010558607,2022-12-02,48
50010558607,2022-12-03,24
50010558607,2022-12-04,21
50010558607,2022-12-05,44
50010558607,2022-12-06,27
50010558607,2022-12-07,43
50010558607,2022-12-08,25
50010558607,2022-12-09,33
50010558607,2022-12-10,25
50010558607,2022-12-11,21
50010558607,2022-12-12,46
50010558607,2022-12-13,31
50010558607,2022-12-14,50
50010558607,2022-12-15,35
50010558607,2022-12-16,37
50010558607,2022-12-17,39
50010558607,2022-12-18,27
50010558607,2022-12-19,36
50010558607,2022-12-20,35
50010558607,2022-12-21,49
50010558607,2022-12-22,45
50010558607,2022-12-23,33
50010558607,2022-12-24,22
50010558607,2022-12-25,21
50010558607,2022-12-26,42
50010558607,2022-12-27,38
50010558607,2022-12-28,50
50010558607,2022-12-29,44
50010558607,2022-12-30,38
50010558607,2022-12-31,23
50010590903,2019-01-29,1
50010590903,2019-01-30,1
50010590903,2019-01-31,1
50010590903,2019-02-01,1
50010590903,2019-03-07,1
50010590903,2019-03-08,1
50010590903,2019-03-09,1
50010590903,2019-03-10,1
50010590903,2019-03-11,1
50010590903,2019-03-12,1
50010590903,2019-03-13,1
50010590903,2019-03-14,1
50010590903,2019-03-15,1
50010590903,2019-03-16,1
50010590903,2019-03-17,1
50010590903,2019-03-18,1
50010590903,2019-03-19,1
50010590903,2019-03-20,1
50010590903,2019-03-21,1
50010590903,2019-03-22,1
50010590903,2019-03-23,1
50010590903,2019-03-24,1
50010590903,2019-03-25,1
50010590903,2019-03-26,1
50010590903,2019-03-27,1
50010590903,2019-03-28,1
50010590903,2019-03-29,1
50010590903,2019-03-30,1
50010590903,2019-03-31,1
50010590903,2019-04-01,1
50010590903,2019-04-02,1
50010590903,2019-04-03,1
50010590903,2019-04-04,1
50010590903,2019-04-05,1
50010590903,2019-04-06,1
50010590903,2019-04-07,1
50010590903,2019-04-08,1
50010590903,2019-04-09,1
50010590903,2019-04-10,1
50010590903,2019-04-30,4
50010590903,2019-05-01,4
50010590903,2019-05-02,1
50010590903,2019-05-03,3
50010590903,2019-05-04,1
50010590903,2019-05-05,1
50010590903,2019-05-06,2
50010590903,2019-05-07,2
50010590903,2019-05-08,2
50010590903,2019-05-09,1
50010590903,2019-05-10,2
50010590903,2019-05-11,2
50010590903,2019-05-12,1
50010590903,2019-05-13,1
50010590903,2019-05-16,1
50010590903,2019-05-19,2
50010590903,2019-05-22,2
50010590903,2019-05-24,1
50010590903,2019-05-28,2
50010590903,2019-06-10,1
50010590903,2019-06-11,1
50010590903,2019-06-12,1
50010590903,2019-06-13,1
50010590903,2019-06-14,1
50010590903,2019-06-15,1
50010590903,2019-06-16,1
50010590903,2019-06-17,1
50010590903,2019-06-18,1
50010590903,2019-06-19,1
50010590903,2019-06-20,1
50010590903,2019-06-21,1
50010590903,2019-06-22,1
50010590903,2019-06-23,1
50010590903,2019-06-24,1
50010590903,2019-06-25,3
50010590903,2019-06-26,3
50010590903,2019-06-27,3
50010590903,2019-06-28,3
50010590903,2019-06-29,4
50010590903,2019-06-30,4
50010590903,2019-07-01,4
50010590903,2019-07-02,5
50010590903,2019-07-03,5
50010590903,2019-07-04,4
50010590903,2019-07-05,3
50010590903,2019-07-06,3
50010590903,2019-07-07,3
50010590903,2019-07-08,3
50010590903,2019-07-09,4
50010590903,2019-07-10,4
50010590903,2019-07-11,4
50010590903,2019-07-12,4
50010590903,2019-07-13,4
50010590903,2019-07-14,4
50010590903,2019-07-15,3
50010590903,2019-07-16,4
50010590903,2019-07-17,5
50010590903,2019-07-18,5
50010590903,2019-07-19,5
50010590903,2019-07-20,5
50010590903,2019-07-21,5
50010590903,2019-07-22,5
50010590903,2019-07-23,6
50010590903,2019-07-24,7
50010590903,2019-07-25,7
50010590903,2019-07-26,7
50010590903,2019-07-27,7
50010590903,2019-07-28,11
50010590903,2019-07-29,21
50010590903,2019-07-30,36
50010590903,2019-07-31,72
50010590903,2019-08-01,80
50010590903,2019-08-02,92
50010590903,2019-08-03,82
50010590903,2019-08-04,86
50010590903,2019-08-05,97
50010590903,2019-08-06,108
50010590903,2019-08-07,92
50010590903,2019-08-08,101
50010590903,2019-08-09,94
50010590903,2019-08-10,85
50010590903,2019-08-11,102
50010590903,2019-08-12,104
50010590903,2019-08-13,110
50010590903,2019-08-14,120
50010590903,2019-08-15,122
50010590903,2019-08-16,109
50010590903,2019-08-17,90
50010590903,2019-08-18,99
50010590903,2019-08-19,107
50010590903,2019-08-20,119
50010590903,2019-08-21,117
50010590903,2019-08-22,111
50010590903,2019-08-23,111
50010590903,2019-08-24,99
50010590903,2019-08-25,108
50010590903,2019-08-26,99
50010590903,2019-08-27,119
50010590903,2019-08-28,122
50010590903,2019-08-29,118
50010590903,2019-08-30,93
50010590903,2019-08-31,62
50010590903,2019-09-01,54
50010590903,2019-09-02,59
50010590903,2019-09-03,76
50010590903,2019-09-04,74
50010590903,2019-09-05,74
50010590903,2019-09-06,65
50010590903,2019-09-07,77
50010590903,2019-09-08,69
50010590903,2019-09-09,72
50010590903,2019-09-10,89
50010590903,2019-09-11,77
50010590903,2019-09-12,70
50010590903,2019-09-13,76
50010590903,2019-09-14,66
50010590903,2019-09-15,64
50010590903,2019-09-16,77
50010590903,2019-09-17,80
50010590903,2019-09-18,73
50010590903,2019-09-19,73
50010590903,2019-09-20,72
50010590903,2019-09-21,76
50010590903,2019-09-22,83
50010590903,2019-09-23,90
50010590903,2019-09-24,93
50010590903,2019-09-25,81
50010590903,2019-09-26,94
50010590903,2019-09-27,89
50010590903,2019-09-28,83
50010590903,2019-09-29,72
50010590903,2019-09-30,53
50010590903,2019-10-01,38
50010590903,2019-10-02,40
50010590903,2019-10-03,43
50010590903,2019-10-04,45
50010590903,2019-10-05,43
50010590903,2019-10-06,44
50010590903,2019-10-07,48
50010590903,2019-10-08,48
50010590903,2019-10-09,44
50010590903,2019-10-10,43
50010590903,2019-10-11,37
50010590903,2019-10-12,38
50010590903,2019-10-13,35
50010590903,2019-10-14,40
50010590903,2019-10-15,46
50010590903,2019-10-16,56
50010590903,2019-10-17,53
50010590903,2019-10-18,55
50010590903,2019-10-19,56
50010590903,2019-10-20,60
50010590903,2019-10-21,61
50010590903,2019-10-22,59
50010590903,2019-10-23,56
50010590903,2019-10-24,52
50010590903,2019-10-25,54
50010590903,2019-10-26,54
50010590903,2019-10-27,61
50010590903,2019-10-28,64
50010590903,2019-10-29,57
50010590903,2019-10-30,60
50010590903,2019-10-31,78
50010590903,2019-11-01,91
50010590903,2019-11-02,91
50010590903,2019-11-03,82
50010590903,2019-11-04,96
50010590903,2019-11-05,107
50010590903,2019-11-06,100
50010590903,2019-11-07,98
50010590903,2019-11-08,91
50010590903,2019-11-09,86
50010590903,2019-11-10,78
50010590903,2019-11-11,85
50010590903,2019-11-12,93
50010590903,2019-11-13,93
50010590903,2019-11-14,97
50010590903,2019-11-15,97
50010590903,2019-11-16,95
50010590903,2019-11-17,113
50010590903,2019-11-18,122
50010590903,2019-11-19,121
50010590903,2019-11-20,109
50010590903,2019-11-21,103
50010590903,2019-11-22,111
50010590903,2019-11-23,109
50010590903,2019-11-24,111
50010590903,2019-11-25,136
50010590903,2019-11-26,137
50010590903,2019-11-27,128
50010590903,2019-11-28,125
50010590903,2019-11-29,105
50010590903,2019-11-30,83
50010590903,2019-12-01,70
50010590903,2019-12-02,82
50010590903,2019-12-03,81
50010590903,2019-12-04,93
50010590903,2019-12-05,89
50010590903,2019-12-06,86
50010590903,2019-12-07,89
50010590903,2019-12-08,89
50010590903,2019-12-09,107
50010590903,2019-12-10,99
50010590903,2019-12-11,101
50010590903,2019-12-12,92
50010590903,2019-12-13,97
50010590903,2019-12-14,81
50010590903,2019-12-15,99
50010590903,2019-12-16,104
50010590903,2019-12-17,99
50010590903,2019-12-18,102
50010590903,2019-12-19,94
50010590903,2019-12-20,93
50010590903,2019-12-21,79
50010590903,2019-12-22,84
50010590903,2019-12-23,93
50010590903,2019-12-24,77
50010590903,2019-12-25,81
50010590903,2019-12-26,101
50010590903,2019-12-27,98
50010590903,2019-12-28,102
50010590903,2019-12-29,73
50010590903,2019-12-30,63
50010590903,2019-12-31,37
50010590903,2020-01-01,52
50010590903,2020-01-02,60
50010590903,2020-01-03,63
50010590903,2020-01-04,67
50010590903,2020-01-05,63
50010590903,2020-01-06,72
50010590903,2020-01-07,77
50010590903,2020-01-08,93
50010590903,2020-01-09,95
50010590903,2020-01-10,80
50010590903,2020-01-11,73
50010590903,2020-01-12,76
50010590903,2020-01-13,83
50010590903,2020-01-14,90
50010590903,2020-01-15,90
50010590903,2020-01-16,81
50010590903,2020-01-17,87
50010590903,2020-01-18,79
50010590903,2020-01-19,67
50010590903,2020-01-20,71
50010590903,2020-01-21,60
50010590903,2020-01-22,61
50010590903,2020-01-23,58
50010590903,2020-01-24,54
50010590903,2020-01-25,54
50010590903,2020-01-26,53
50010590903,2020-01-27,60
50010590903,2020-01-28,52
50010590903,2020-01-29,54
50010590903,2020-01-30,34
50010590903,2020-01-31,46
50010590903,2020-02-01,44
50010590903,2020-02-02,46
50010590903,2020-02-03,57
50010590903,2020-02-04,58
50010590903,2020-02-05,51
50010590903,2020-02-06,67
50010590903,2020-02-07,60
50010590903,2020-02-08,50
50010590903,2020-02-09,54
50010590903,2020-02-10,67
50010590903,2020-02-11,82
50010590903,2020-02-12,65
50010590903,2020-02-13,69
50010590903,2020-02-14,52
50010590903,2020-02-15,52
50010590903,2020-02-16,67
50010590903,2020-02-17,63
50010590903,2020-02-18,66
50010590903,2020-02-19,69
50010590903,2020-02-20,66
50010590903,2020-02-21,73
50010590903,2020-02-22,57
50010590903,2020-02-23,73
50010590903,2020-02-24,78
50010590903,2020-02-25,79
50010590903,2020-02-26,68
50010590903,2020-02-27,65
50010590903,2020-02-28,66
50010590903,2020-02-29,52
50010590903,2020-03-01,57
50010590903,2020-03-02,64
50010590903,2020-03-03,64
50010590903,2020-03-04,63
50010590903,2020-03-05,67
50010590903,2020-03-06,64
50010590903,2020-03-07,62
50010590903,2020-03-08,68
50010590903,2020-03-09,62
50010590903,2020-03-10,73
50010590903,2020-03-11,83
50010590903,2020-03-12,77
50010590903,2020-03-13,68
50010590903,2020-03-14,67
50010590903,2020-03-15,66
50010590903,2020-03-16,57
50010590903,2020-03-17,58
50010590903,2020-03-18,60
50010590903,2020-03-19,51
50010590903,2020-03-20,45
50010590903,2020-03-21,29
50010590903,2020-03-22,29
50010590903,2020-03-23,27
50010590903,2020-03-24,28
50010590903,2020-03-25,28
50010590903,2020-03-26,27
50010590903,2020-03-27,26
50010590903,2020-03-28,25
50010590903,2020-03-29,29
50010590903,2020-03-30,22
50010590903,2020-03-31,16
50010590903,2020-04-01,11
50010590903,2020-04-02,13
50010590903,2020-04-03,23
50010590903,2020-04-04,13
50010590903,2020-04-05,13
50010590903,2020-04-06,28
50010590903,2020-04-07,20
50010590903,2020-04-08,24
50010590903,2020-04-09,19
50010590903,2020-04-10,20
50010590903,2020-04-11,20
50010590903,2020-04-12,26
50010590903,2020-04-13,24
50010590903,2020-04-14,23
50010590903,2020-04-15,27
50010590903,2020-04-16,19
50010590903,2020-04-17,31
50010590903,2020-04-18,18
50010590903,2020-04-19,19
50010590903,2020-04-20,24
50010590903,2020-04-21,25
50010590903,2020-04-22,30
50010590903,2020-04-23,23
50010590903,2020-04-24,27
50010590903,2020-04-25,21
50010590903,2020-04-26,21
50010590903,2020-04-27,34
50010590903,2020-04-28,22
50010590903,2020-04-29,15
50010590903,2020-04-30,16
50010590903,2020-05-01,27
50010590903,2020-05-02,17
50010590903,2020-05-03,21
50010590903,2020-05-04,18
50010590903,2020-05-05,21
50010590903,2020-05-06,27
50010590903,2020-05-07,22
50010590903,2020-05-08,24
50010590903,2020-05-09,12
50010590903,2020-05-10,19
50010590903,2020-05-11,32
